/home/osboxes/git/didfailphase1/DidfailRunner/cert/didfail/outdir/WriteFile.apk/WriteFile.apk 3 0 0 0 0 0 0 0 0 0 2775 309934 0 0
/home/osboxes/git/didfailphase1/DidfailRunner/cert/didfail/outdir/WriteFile.apk/WriteFile.apk 6 0 0 0 0 0 0 0 0 0 25623 300711 0 0
