/home/osboxes/git/didfailphase1/DidfailRunner/cert/didfail/outdir/app-debug.apk/app-debug.apk 2 0 0 0 0 0 0 0 0 0 1847 304138 0 0
/home/osboxes/git/didfailphase1/DidfailRunner/cert/didfail/outdir/app-debug.apk/app-debug.apk 4 0 0 0 0 0 0 0 0 0 101755 277251 0 0
/home/osboxes/git/didfailphase1/DidfailRunner/cert/didfail/outdir/app-debug.apk/app-debug.apk 6 0 0 0 0 0 0 0 0 0 107174 471694 0 0
