/home/osboxes/git/didfailphase1/DidfailRunner/cert/didfail/outdir/Echoer.apk/Echoer.apk 2 0 0 0 0 0 0 0 0 0 39721 242003 0 0
/home/osboxes/git/didfailphase1/DidfailRunner/cert/didfail/outdir/Echoer.apk/Echoer.apk 4 0 0 0 0 0 0 0 0 0 51143 295534 0 0
